mock_ue_id,lon,lat,tick
1,139.71349237777872,35.73815570811668,8
2,139.72222938812706,35.73115244305364,8
3,139.690791474052,35.68385359173764,8
4,139.693192933754,35.69235542238033,8
5,139.73392991190477,35.746682783681884,8
6,139.72074572773664,35.72409018497005,8
7,139.7474442739334,35.6952293407187,8
8,139.73539094191392,35.728983580116726,8
9,139.70693166808266,35.6952098390371,8
10,139.7473996868895,35.743015257272155,8
11,139.68150975551012,35.72239847362642,8
12,139.7235652729557,35.68329882708754,8
13,139.7326554497902,35.725657434178736,8
14,139.67069447676988,35.71140035650805,8
15,139.70713415262537,35.69497168296478,8
16,139.71477733688724,35.69290921683966,8
17,139.71745851145192,35.74118120474933,8
18,139.764892748518,35.705574409922136,8
19,139.7236527361761,35.7408698210603,8
20,139.71132203845545,35.74541673688261,8
21,139.6928818697695,35.75034844849427,8
22,139.69847784868807,35.692010849996095,8
23,139.71882377152127,35.76295122080346,8
24,139.70598297212877,35.70219948045661,8
25,139.6641182725014,35.68487999853574,8
26,139.75657108168699,35.72750021646911,8
27,139.75929663079006,35.71310238714982,8
28,139.67910146514515,35.75308867838181,8
29,139.72440704570823,35.75138312390833,8
0,139.73589857121982,35.7498416627743,9
1,139.71402216454086,35.738262763359664,9
2,139.7207475571573,35.73103142476517,9
3,139.69203911074675,35.68437820700448,9
4,139.6931939616331,35.69233696250983,9
5,139.73425667389495,35.74702581014188,9
6,139.72041173287198,35.72425479530471,9
7,139.74708943788417,35.69495693239626,9
8,139.73582540070026,35.72884838132967,9
9,139.7075656205121,35.69517888268837,9
10,139.74572960362866,35.74343141277491,9
11,139.68151563516355,35.72238782965065,9
12,139.72345549157924,35.6832090717632,9
13,139.73109527656845,35.72576056259007,9
14,139.67059260613243,35.71056107841602,9
15,139.7070777816707,35.69496979643244,9
16,139.71475651855908,35.69247566102183,9
17,139.71641186576989,35.741183134578854,9
18,139.764907530597,35.70550040316905,9
19,139.72366046392574,35.740970035604334,9
20,139.71138461658634,35.74514535376486,9
21,139.69271172729222,35.75043094220884,9
22,139.69811406877665,35.691374895517974,9
23,139.71826639099316,35.76256477946222,9
24,139.7054813410837,35.70217552745278,9
25,139.66362885656744,35.68452484128786,9
26,139.75618835063884,35.728503061097385,9
27,139.75921287747386,35.71276353421236,9
28,139.67930755194075,35.752777650613545,9
29,139.72368171693358,35.751501387326485,9
0,139.7349236779369,35.74914555234342,10
1,139.71440719099803,35.73796747894697,10
2,139.7200658810646,35.73054993538539,10
3,139.6934107359997,35.68313360105891,10
4,139.69328751477198,35.691902595809005,10
5,139.73432512384335,35.74761615546751,10
6,139.72076158782548,35.72319709798987,10
7,139.74626527765645,35.69488951928897,10
8,139.73549876345908,35.72866470722121,10
9,139.70770311527002,35.69514499303321,10
10,139.7457318327245,35.74343127444756,10
11,139.6815177042817,35.72250549066055,10
12,139.72388360273237,35.68320592148652,10
13,139.73108715040243,35.72576544368688,10
14,139.67062276940806,35.710230261222364,10
15,139.70696475909776,35.69501555332018,10
16,139.7148543321753,35.69180355488928,10
17,139.71596551894092,35.74118622399779,10
18,139.76467238632645,35.70609653600482,10
19,139.72427484414777,35.74207604927563,10
20,139.7119668642194,35.74441677207218,10
21,139.69261194187345,35.750945824900974,10
22,139.69876269231614,35.691241209358715,10
23,139.71824051538997,35.76252803518595,10
24,139.70478769693207,35.70187605032192,10
25,139.66273109390323,35.68476918429521,10
26,139.75672109790654,35.729387966900234,10
27,139.75919680582646,35.712326183397806,10
28,139.67956664224997,35.75271227646266,10
29,139.723763189286,35.751545560412424,10
0,139.73415958136368,35.74878583494432,11
1,139.7145720983467,35.73761383068689,11
2,139.71911830231213,35.73069448494282,11
3,139.6929559157878,35.68326848697823,11
4,139.69272429624212,35.692521694279165,11
5,139.73420496024133,35.747269972505364,11
6,139.72016886643294,35.722384223689986,11
7,139.74646642364164,35.694960670877535,11
8,139.7357406888833,35.728737822115654,11
9,139.70789154514082,35.69489725829319,11
10,139.74640109271584,35.74382483446083,11
11,139.68178682679195,35.722305938409036,11
12,139.72485617058203,35.68362974654594,11
13,139.73092001986754,35.725856913544824,11
14,139.67064084663963,35.71083743130232,11
15,139.706955826927,35.69501889255248,11
16,139.71542701640837,35.691000649055404,11
17,139.71591031157234,35.74131227913466,11
18,139.76460191132304,35.706369098398184,11
19,139.7240158386194,35.74163715014912,11
20,139.71182033374285,35.744513463941075,11
21,139.69240044650556,35.75098460430778,11
22,139.69921382400952,35.691450126322316,11
23,139.7183178481734,35.76253476518896,11
24,139.70457659999605,35.70201196000344,11
25,139.66170084458432,35.68473601996714,11
26,139.75643629895575,35.72976582928509,11
27,139.75906504606434,35.71244291044878,11
28,139.67891761608251,35.75264643167114,11
29,139.72417831370225,35.751470553704976,11
0,139.73458095055423,35.74889816069225,12
1,139.7145752147925,35.737285437984575,12
2,139.7188599676479,35.73065556953726,12
3,139.69299174706526,35.68317596211473,12
4,139.6927204463527,35.692518620316484,12
5,139.7338101167559,35.74729538983988,12
6,139.72031720005344,35.72179066783098,12
7,139.7466929110148,35.695063576962404,12
8,139.7359968628323,35.728854244455455,12
9,139.70731146886502,35.69482609428535,12
10,139.74639810701805,35.74379289522615,12
11,139.68221576832673,35.72148035313294,12
12,139.72637377507056,35.6836990238885,12
13,139.73153873297068,35.725795230894036,12
14,139.6705886015763,35.71090778330114,12
15,139.70658271218431,35.694798170061425,12
16,139.71572446381143,35.69054070473642,12
17,139.7169790569891,35.74081137954929,12
18,139.7645441627177,35.70655719528453,12
19,139.72293083183473,35.740855972568546,12
20,139.7117776148473,35.74455951209058,12
21,139.6924045194024,35.75095224575566,12
22,139.69940152093633,35.691854958927784,12
23,139.7203537591664,35.76189225054771,12
24,139.70442768755754,35.70260266626404,12
25,139.66141907924683,35.684766393189776,12
26,139.7567708129915,35.72950021291635,12
27,139.75909083459632,35.71264621414956,12
28,139.6783784334618,35.752582757581706,12
29,139.72442052854086,35.750832114848734,12
0,139.73497523153426,35.749078684942205,13
1,139.71436265521385,35.73687119165716,13
2,139.71874505666577,35.73058944693326,13
3,139.69299165311378,35.6831744386764,13
4,139.69180464993948,35.69184813671455,13
5,139.73489689604153,35.74711342562872,13
6,139.72051117965026,35.72158858503437,13
7,139.7466845521319,35.695041847473625,13
8,139.73605413614635,35.728873353678686,13
9,139.70730655030235,35.695033977487014,13
10,139.74632205563822,35.74366799055605,13
11,139.68168484936945,35.72070442394317,13
12,139.72653488730086,35.68391169396242,13
13,139.73203337886477,35.72574244620001,13
14,139.6706443942189,35.71097841818331,13
15,139.70623359437027,35.694718482372785,13
16,139.71582233878004,35.68955836544542,13
17,139.71779358144215,35.74093917641638,13
18,139.76435206551255,35.70667240820921,13
19,139.72273041126144,35.7404288323602,13
20,139.7111391515591,35.74530883408472,13
21,139.69205973900654,35.75096506449992,13
22,139.70104946424175,35.69185354668658,13
23,139.72118082088303,35.76177035847786,13
24,139.7045385219908,35.70224715035422,13
25,139.66164131384468,35.68478764717574,13
26,139.75655201474788,35.7298149999802,13
27,139.7591681587636,35.71307255727628,13
28,139.6784367883976,35.7526289680434,13
29,139.72481592124817,35.75030635984642,13
0,139.73490199503937,35.749051057595985,14
1,139.71447446911083,35.736572781441595,14
2,139.7187403557394,35.73058265790434,14
3,139.6922555007733,35.6838211584249,14
4,139.69196396703092,35.69163443371489,14
5,139.7349595914763,35.74714533903844,14
6,139.72091421543539,35.720953418944106,14
7,139.74665385673745,35.69499839242584,14
8,139.7363276697868,35.72839658843889,14
9,139.70770182536214,35.694830704340525,14
10,139.7461082337607,35.74370250480652,14
11,139.68064900505664,35.720570523323794,14
12,139.7265153092184,35.68428410197614,14
13,139.73190009674798,35.72574472089953,14
14,139.67113082908708,35.71059042722471,14
15,139.70565779032276,35.69479338984801,14
16,139.7159318319998,35.68943958023193,14
17,139.71893012589928,35.74019124135978,14
18,139.7643707983761,35.70688089455679,14
19,139.72285958514613,35.74070963756562,14
20,139.71112437925208,35.745675838918324,14
21,139.69200267537678,35.75105345943691,14
22,139.70096750149523,35.6917760655476,14
23,139.72142055015928,35.76184396334977,14
24,139.70446372344085,35.70176116365483,14
25,139.66123178255808,35.68468730254804,14
26,139.75645866326508,35.72984747156483,14
27,139.75911571704273,35.71334613884613,14
28,139.67845129586644,35.75263260436858,14
29,139.72477718615403,35.74989008582823,14
0,139.7347485710795,35.7488901755679,15
1,139.71480862108092,35.736465200632146,15
2,139.71875464008477,35.73032307513885,15
3,139.69156801344155,35.684739105287754,15
4,139.69210145338732,35.6915238961885,15
5,139.73480365031907,35.74703613644147,15
6,139.72081435020863,35.72103091580689,15
7,139.74667845741163,35.69504371497898,15
8,139.73667871887196,35.72831840995304,15
9,139.70844436242876,35.69487302521969,15
10,139.7461117937452,35.74365375482872,15
11,139.68067637930434,35.72057198542915,15
12,139.7275688489322,35.68469954233398,15
13,139.73212771668574,35.72581036676584,15
14,139.67097461404188,35.7095146933449,15
15,139.70489047392633,35.69516535960676,15
16,139.71565264490303,35.68965940632703,15
17,139.7195718613522,35.73968692125227,15
18,139.76432541369655,35.707192452486765,15
19,139.72279216696,35.74058857395924,15
20,139.71131133495763,35.7461779021882,15
21,139.69064833278438,35.75129333198172,15
22,139.70092256333535,35.691604581309825,15
23,139.7202098333863,35.76209252308079,15
24,139.70461032846035,35.70171445655035,15
25,139.66153644872188,35.68476248109016,15
26,139.75707538583808,35.72957092565149,15
27,139.75884916977213,35.712819600567755,15
28,139.67858619256612,35.75252447633534,15
29,139.72476644103276,35.74993973325499,15
0,139.73429222536834,35.74894000338836,16
1,139.71523249186288,35.73593698056698,16
2,139.71885431362958,35.73041620855204,16
3,139.69065111287102,35.6863299299742,16
4,139.69300600920525,35.691227799616485,16
5,139.7338281928072,35.746707269581975,16
6,139.72070864223764,35.72113050075375,16
7,139.74697635342963,35.69508584846895,16
8,139.73687590835627,35.72842467089466,16
9,139.70889530812312,35.69520934845289,16
10,139.74607586952385,35.743700568494525,16
11,139.6799141431123,35.720111999082114,16
12,139.72741328564672,35.68459305882199,16
13,139.73219941983777,35.725980333636706,16
14,139.6724924384542,35.70919699546362,16
15,139.70426813790738,35.695734698102974,16
16,139.71491476466136,35.69038913077709,16
17,139.71994757206969,35.73931668788069,16
18,139.76421807907232,35.70725853788092,16
19,139.72275080756128,35.740263649761985,16
20,139.71124240280093,35.74646860448092,16
21,139.6901983013699,35.75119962979773,16
22,139.70101503166774,35.691387822783064,16
23,139.71918628375312,35.76135446784276,16
24,139.7056141810296,35.70168890793375,16
25,139.66210989564436,35.684986848612944,16
26,139.75724500184535,35.72952830596899,16
27,139.75887006197743,35.71283554895663,16
28,139.67871529296238,35.75249069287484,16
29,139.72465628986998,35.74950743598747,16
0,139.73445848300372,35.7491683782515,17
1,139.7150873812178,35.73634843066281,17
2,139.71945492404436,35.7303132539094,17
3,139.69048638128655,35.68693085169822,17
4,139.69318050072116,35.69099538267416,17
5,139.73339590914992,35.74650096207584,17
6,139.72028434907767,35.72169631291292,17
7,139.7469627368214,35.69500386995601,17
8,139.7371498825424,35.72858281761076,17
9,139.708514086239,35.69520026102563,17
10,139.74596294780753,35.743498208615634,17
11,139.67954804057175,35.71996148429538,17
12,139.7273821711107,35.68441344093667,17
13,139.7325266326396,35.72629967724167,17
14,139.67241285772948,35.70941642279928,17
15,139.70390548297846,35.69597285329717,17
16,139.71480415170106,35.690827288702614,17
17,139.72136496805328,35.739165875940266,17
18,139.76500500595577,35.7063278946919,17
19,139.7236043443757,35.74081504480815,17
20,139.71136587804702,35.746399982252186,17
21,139.69019866275337,35.75131351246274,17
22,139.70136042720398,35.69156493079404,17
23,139.71899691525772,35.76139071381665,17
24,139.70615171022726,35.70147054416857,17
25,139.66311949082393,35.684995577128625,17
26,139.75737497942447,35.72887782484027,17
27,139.75872951386702,35.712750276116004,17
28,139.67909074623674,35.75197527661828,17
29,139.7250900523222,35.74962253003472,17
0,139.73341663891674,35.74919087537757,18
1,139.71505246687386,35.73632154838185,18
2,139.71947471452185,35.7303125459174,18
3,139.69051824714685,35.686666111393066,18
4,139.69331473510715,35.69088760851649,18
5,139.7340357449772,35.74693117046177,18
6,139.72025821751305,35.72157616911192,18
7,139.74700874653945,35.6950377251692,18
8,139.73738902269918,35.72883007599086,18
9,139.7086324408557,35.69522327128867,18
10,139.74573226945384,35.744070801202035,18
11,139.67973678657557,35.71937952692849,18
12,139.72706168541842,35.68482516796831,18
13,139.7328790580114,35.72628918148521,18
14,139.67283605035274,35.70981157001505,18
15,139.70495558507983,35.69625289578725,18
16,139.7147675397567,35.69050281752282,18
17,139.7214105757979,35.73933160184669,18
18,139.7646729814771,35.705709585968535,18
19,139.7237030727227,35.74074318859535,18
20,139.7113055874866,35.7463609645369,18
21,139.69021106427616,35.751670124858165,18
22,139.70136960810248,35.69140734828867,18
23,139.7185200063018,35.76137513964292,18
24,139.70686685443565,35.70166933965611,18
25,139.665064700347,35.68534725242014,18
26,139.75789274768505,35.72863417745951,18
27,139.7581528178459,35.7123986957931,18
28,139.67912544620015,35.75195898475296,18
29,139.7252076558578,35.74963933491816,18
0,139.73335682450931,35.74919670980774,19
1,139.71530233280322,35.736515937149434,19
2,139.71978647385208,35.73013764624746,19
3,139.69059204977611,35.686662555501556,19
4,139.69328552276133,35.69100070374787,19
5,139.73419773320546,35.74761817019049,19
6,139.7202728001004,35.721546020753486,19
7,139.74738602050235,35.6951620342059,19
8,139.73794394623337,35.728712098407584,19
9,139.70969731979568,35.69510026889825,19
10,139.74562185493684,35.74364859835284,19
11,139.67957766631594,35.71961856133313,19
12,139.72785428822306,35.68564022198952,19
13,139.73334223977776,35.72664718981249,19
14,139.6731259881774,35.710146418393,19
15,139.7049711932149,35.69626843192125,19
16,139.71494298596485,35.69018925156366,19
17,139.72158215980517,35.73884580220502,19
18,139.76467089300382,35.70553604377134,19
19,139.7232791747074,35.74098160714986,19
20,139.7114594296921,35.746178541252995,19
21,139.69007867598657,35.75175884979086,19
22,139.7013362648043,35.69134672628802,19
23,139.7180910684026,35.76094989396231,19
24,139.7068308629691,35.70181931918507,19
25,139.665642942467,35.68436782615471,19
26,139.75858796380987,35.728551224828415,19
27,139.75766986269406,35.711352653077334,19
28,139.68003111787561,35.75158507580048,19
29,139.72514119742405,35.74974470077971,19
0,139.7333470850736,35.74919455855377,20
1,139.71587127388233,35.737604753351334,20
2,139.7204367677272,35.72993019672642,20
3,139.69200331317145,35.68655207589417,20
4,139.6931300407624,35.69114484327742,20
5,139.73407591039347,35.74749174619994,20
6,139.7194571128786,35.72101915686179,20
7,139.7471330907448,35.69518397000108,20
8,139.73768984624928,35.72835269378305,20
9,139.70974244712536,35.69523466198526,20
10,139.74569657148535,35.74344159515988,20
11,139.68050790501607,35.72056930678615,20
12,139.7275632141195,35.6864998529473,20
13,139.73393287164933,35.72692124705085,20
14,139.67328935279556,35.71054016743299,20
15,139.70526784613983,35.696031842856755,20
16,139.71457898517093,35.69063727776518,20
17,139.72142159204762,35.73891219393741,20
18,139.76503568965788,35.70543497379167,20
19,139.72302743921213,35.74096588247759,20
20,139.71212615441834,35.745483951489234,20
21,139.69013706720722,35.751846729437794,20
22,139.70172465618796,35.69179432834196,20
23,139.71806925121774,35.760948748957865,20
24,139.7075824263804,35.701434162219144,20
25,139.66618295687644,35.68426014991187,20
26,139.75919553564776,35.7280760464173,20
27,139.75807445553997,35.71169500285565,20
28,139.67986813352184,35.751457548066725,20
29,139.72558641383,35.74946622252565,20
0,139.73381469307745,35.749262917725446,21
1,139.7154447442059,35.73852528446271,21
2,139.72059031890532,35.72980003098725,21
3,139.69202990320224,35.68626258371822,21
4,139.6919877873227,35.691742507623935,21
5,139.7337576791668,35.74730269634602,21
6,139.71962647106955,35.72048597918704,21
7,139.74673428557855,35.69531708282491,21
8,139.73772978716008,35.72796706851811,21
9,139.70951626174428,35.69526723688745,21
10,139.74557425374178,35.74347308838668,21
11,139.6805263712513,35.720572534156325,21
12,139.7277761212891,35.68732480051514,21
13,139.73392668099441,35.72691534399607,21
14,139.67303664848575,35.709923720821614,21
15,139.70544447666975,35.695966561430154,21
16,139.71367968596152,35.69140200630073,21
17,139.72149780877407,35.73827948117632,21
18,139.76696437459984,35.7057498960945,21
19,139.72307380269254,35.74098372288966,21
20,139.71222363835375,35.74507707680332,21
21,139.6892465949185,35.75139510855525,21
22,139.70213893665073,35.69185213495542,21
23,139.71862364137152,35.761502520379906,21
24,139.70837955363942,35.70092762303921,21
25,139.6666955689576,35.68415419114973,21
26,139.7590980301927,35.72820119318506,21
27,139.75845779837815,35.71208881232976,21
28,139.68073968643648,35.751703012392284,21
29,139.72552574505286,35.74949397103598,21
0,139.73358781519082,35.74925489689419,22
1,139.7149438177359,35.73848767579804,22
2,139.72076503256505,35.72948177942975,22
3,139.69157028503386,35.686671962017414,22
4,139.69052786221727,35.69190620184081,22
5,139.7340133452743,35.74753756858914,22
6,139.7196550129862,35.72144387184869,22
7,139.74711727333772,35.69554949648825,22
8,139.7376867363383,35.72832405168314,22
9,139.7094477675937,35.6952574867867,22
10,139.74538560531894,35.74347651661181,22
11,139.6806337252358,35.72063975867509,22
12,139.72769050802435,35.68723710985431,22
13,139.7344136037279,35.7270934697467,22
14,139.6719026998036,35.71054947329651,22
15,139.70554602755712,35.69576176327026,22
16,139.7132431403047,35.69243112155362,22
17,139.7214479615407,35.73827643889427,22
18,139.76734540777935,35.70546405357783,22
19,139.72305046077585,35.74169906430708,22
20,139.71210246765443,35.74570272054211,22
21,139.68900477878867,35.75104919907924,22
22,139.70241973845944,35.69212909626628,22
23,139.7195053612305,35.76292578763654,22
24,139.70800369779883,35.701347968618705,22
25,139.66677334536737,35.68410755962388,22
26,139.7587544279639,35.72837085132218,22
27,139.7583389779224,35.71240378149703,22
28,139.6814903567741,35.75155776213519,22
29,139.72551569057197,35.7495326137091,22
0,139.7343476988364,35.74944479622315,23
1,139.7156667097354,35.73848059241424,23
2,139.71985758856437,35.729775383560145,23
3,139.69246565311036,35.6860404524598,23
4,139.69010997996875,35.692131557401005,23
5,139.73408630723404,35.74774236380881,23
6,139.71980510330727,35.72296002246369,23
7,139.7467837861977,35.69500826606483,23
8,139.7376261377954,35.72830770286825,23
