mock_ue_id,lon,lat,tick
11,-97.75309766202285,30.278107910144303,1
12,-97.69939730440136,30.298307045058817,1
13,-97.77183792817718,30.254834074465844,1
14,-97.79192093333755,30.311932985031476,1
15,-97.73823028019726,30.25220155298956,1
16,-97.75620648207253,30.272535210078193,1
17,-97.70923644870311,30.24895214764898,1
18,-97.77127231423435,30.312359020387614,1
19,-97.78217245419451,30.251475435366356,1
20,-97.7089069659366,30.309653390978383,1
21,-97.77972714793593,30.22874364408748,1
22,-97.77664997972173,30.276674398997656,1
23,-97.73316960382698,30.283888243830894,1
24,-97.7044729006878,30.235220679880175,1
25,-97.77515810683299,30.23833681886415,1
26,-97.76358604426571,30.26384489118905,1
27,-97.71432532792214,30.31310636782032,1
28,-97.69425245664918,30.279924676855927,1
29,-97.7436290155113,30.31024102897102,1
30,-97.78071505978691,30.298697940097572,1
31,-97.79431452075366,30.268225558176493,1
32,-97.77153962938442,30.296924462970864,1
33,-97.78191780836526,30.228640569962344,1
34,-97.72514869651718,30.234624099203078,1
35,-97.78309576502399,30.300863764139045,1
36,-97.74338836177033,30.297685740863358,1
37,-97.72378466965213,30.24683394524228,1
38,-97.73524587080988,30.273857819336815,1
39,-97.7740732492259,30.280610150161415,1
40,-97.71237078842752,30.304141252913265,1
41,-97.72069353958996,30.279295200834667,1
42,-97.71869565448056,30.26392060654403,1
43,-97.7814111261509,30.259993728772642,1
44,-97.78299037179788,30.264510769684218,1
45,-97.69903924429336,30.28501200547545,1
46,-97.75427489640022,30.303858478416863,1
47,-97.76450758867016,30.267031764575716,1
48,-97.74592094055124,30.24857455131499,1
49,-97.7263197302461,30.247022961253577,1
0,-97.70090903739263,30.31333822179602,2
1,-97.72271739983431,30.29684040802599,2
2,-97.76957049387097,30.29043344949313,2
3,-97.70709220244734,30.230358401981185,2
4,-97.71512000603553,30.27157939391303,2
5,-97.7218398144797,30.25625200186283,2
6,-97.75051231259351,30.238701514943617,2
7,-97.73021666741913,30.235306998935318,2
8,-97.73518153554595,30.279639771814896,2
9,-97.7280966148864,30.241394244771648,2
10,-97.7874912038116,30.309798113185835,2
11,-97.75363507852363,30.27801292186042,2
12,-97.69787450816862,30.298698087280158,2
13,-97.77169959275952,30.25453604317505,2
14,-97.79222351723688,30.311561945361376,2
15,-97.73848722188401,30.252089288124044,2
16,-97.75610181121407,30.273458518223535,2
17,-97.70919138540677,30.248842069615698,2
18,-97.77088845439329,30.313711808507954,2
19,-97.78233958248619,30.250099392322095,2
20,-97.70898271936102,30.30970302023494,2
21,-97.77942325224133,30.2289209570511,2
22,-97.77678441412657,30.276362913562625,2
23,-97.7334823162732,30.2834433208936,2
24,-97.70473516074863,30.23564445832453,2
25,-97.77398165425625,30.237799406981004,2
26,-97.76362924330363,30.263351419173762,2
27,-97.71381142876508,30.31301688603309,2
28,-97.6942084720078,30.280351281427677,2
29,-97.74374658412012,30.310408371035667,2
30,-97.78147611783187,30.298439231674124,2
31,-97.79538788431545,30.26735005686683,2
32,-97.77133011678556,30.296817026038514,2
33,-97.78161943706205,30.228755330920485,2
34,-97.72537587441121,30.234213734414233,2
35,-97.78264255015667,30.30098363433175,2
36,-97.74337135219233,30.29742672882606,2
37,-97.72450875506966,30.24691828751985,2
38,-97.73534631411175,30.273917272866253,2
39,-97.77402817448304,30.280482524076128,2
40,-97.71216770085621,30.304247685008026,2
41,-97.72040433725027,30.278794268858466,2
42,-97.7184710711801,30.26408737684321,2
43,-97.78078375015957,30.260630680842862,2
44,-97.78323474830823,30.26443556009012,2
45,-97.69876222676163,30.28532742689191,2
46,-97.75450659174578,30.30354381759584,2
47,-97.76441991541972,30.26706701957139,2
48,-97.74703132744365,30.248621000404103,2
49,-97.72708707818408,30.247474823073492,2
0,-97.70116470138564,30.313314678596154,3
1,-97.72229201704208,30.296884605473547,3
2,-97.76918494902685,30.290906943766284,3
3,-97.70718335172582,30.230372524191974,3
4,-97.7150997024617,30.27158123509703,3
5,-97.72146817766603,30.256206196939896,3
6,-97.7504221379058,30.23864295699061,3
7,-97.73060156601585,30.235326719917627,3
8,-97.73537436510493,30.27879404276828,3
9,-97.72658951236662,30.24166294004819,3
10,-97.78742836165056,30.310153655134624,3
11,-97.75397185310072,30.27821844300833,3
12,-97.69729924005249,30.29855690880422,3
13,-97.77177679628898,30.254223009018297,3
14,-97.79150438159775,30.31216360557233,3
15,-97.73929727830748,30.25174099229995,3
16,-97.75611346862206,30.273451976590696,3
17,-97.70888395799318,30.248754985487363,3
18,-97.77112268234985,30.315069910424967,3
19,-97.78304531575631,30.24956071324502,3
20,-97.70733922385587,30.30934738290892,3
21,-97.77908544201782,30.229110971354704,3
22,-97.7775600107432,30.27555134495142,3
23,-97.73350407257828,30.28325275277706,3
24,-97.70465965479906,30.23556655674753,3
25,-97.77331665194617,30.23756652214762,3
26,-97.76389075778734,30.26311977628135,3
27,-97.71396429098421,30.31298604466241,3
28,-97.69461944482332,30.28074578778364,3
29,-97.74382224591139,30.3101011079642,3
30,-97.78142716941247,30.29844281408073,3
31,-97.79538747278077,30.267309206854787,3
32,-97.77091517435673,30.2966842779416,3
33,-97.78160734468473,30.228788571655382,3
34,-97.72534236294209,30.23424571557689,3
35,-97.78260730303367,30.30106833720038,3
36,-97.74364883653212,30.29673972694617,3
37,-97.72389976867433,30.247277316686525,3
38,-97.73524786226382,30.273948203264055,3
39,-97.77385815989355,30.27934587090609,3
40,-97.71114777573983,30.303997515273558,3
41,-97.7199828482707,30.277720561120532,3
42,-97.7184252022335,30.263675667007274,3
43,-97.78067497229708,30.260592986139333,3
44,-97.78372040554366,30.2636099435342,3
45,-97.69984607646367,30.28428534127597,3
46,-97.75429408744898,30.303116530706617,3
47,-97.76519099075999,30.268251532796818,3
48,-97.74771645467578,30.24917897690179,3
49,-97.72734301655102,30.248131776160186,3
0,-97.70077801355312,30.31323172547961,4
1,-97.72199739790567,30.29711502681951,4
2,-97.76903393017653,30.291080661860132,4
3,-97.70685976905258,30.229934803908368,4
4,-97.71553221520816,30.271710010947928,4
5,-97.72101444244942,30.255808331420432,4
6,-97.75025719750663,30.238406553417864,4
7,-97.73117894625601,30.235390340632527,4
8,-97.73522954147121,30.278160823150493,4
9,-97.72456265618854,30.24235787712014,4
10,-97.7874473417201,30.310307265446845,4
11,-97.75400336706868,30.27821294723771,4
12,-97.69652153779197,30.298291991651087,4
13,-97.77183094065892,30.253983397801985,4
14,-97.79135584143398,30.312161895510464,4
15,-97.74016143404033,30.251597875049352,4
16,-97.75599993734525,30.27338258058626,4
17,-97.70958331947885,30.248530141298524,4
18,-97.77112892468921,30.315082414707035,4
19,-97.78337257327789,30.24934794154772,4
20,-97.70617867768259,30.30966846270308,4
21,-97.78028717267436,30.229532862212775,4
22,-97.77755223978312,30.275562546321538,4
23,-97.73370288150944,30.283102781897064,4
24,-97.70453690923621,30.236066427620308,4
25,-97.77343469044803,30.237598171598545,4
26,-97.76326610445093,30.263954583659984,4
27,-97.71466535835489,30.313302653832128,4
28,-97.69448879275207,30.280684482580455,4
29,-97.74381594945932,30.310119127082345,4
30,-97.78042392277888,30.29891721798025,4
31,-97.79554561213783,30.266659164008946,4
32,-97.770503706389,30.29647917252899,4
33,-97.78109065567688,30.229781011969116,4
34,-97.72616395815993,30.23374018710395,4
35,-97.783226768303,30.3007274715464,4
36,-97.74359377706686,30.29652684822715,4
37,-97.72322370807463,30.247388759259525,4
38,-97.73522215709559,30.274397506115786,4
39,-97.77336764646651,30.279215359845885,4
40,-97.71095596410784,30.30545255019676,4
41,-97.71967293417455,30.276787545806293,4
42,-97.71838143250581,30.263707269483785,4
43,-97.77976047770652,30.260364658939814,4
44,-97.78427984891258,30.262949348173333,4
45,-97.70050633796912,30.283373699947038,4
46,-97.75424296944226,30.30320216654839,4
47,-97.76659975950324,30.268273216174755,4
48,-97.74852870061609,30.24941461092749,4
49,-97.72747295721472,30.249395430864723,4
0,-97.7009879323718,30.313328048272975,5
1,-97.72126983979193,30.29830663699549,5
2,-97.76893557835275,30.29127981853718,5
3,-97.70679859591584,30.22867947278012,5
4,-97.71589183764513,30.271651700600145,5
5,-97.72091477298426,30.255843495704948,5
6,-97.74937821729378,30.237477616230297,5
7,-97.73126003808659,30.235560156121647,5
8,-97.73494695345244,30.276883640887654,5
9,-97.72408344732006,30.242306507878926,5
10,-97.78768732674445,30.31067505831062,5
11,-97.7542356159471,30.278206485291204,5
12,-97.6971374577613,30.298409188275997,5
13,-97.77267700952568,30.253266011668913,5
14,-97.79103512595152,30.311926131624716,5
15,-97.74031157479288,30.251536159073492,5
16,-97.75755956123338,30.273574437123663,5
17,-97.70955999284983,30.24863564884217,5
18,-97.77094976349561,30.314864840628754,5
19,-97.78354567738388,30.24891055027076,5
20,-97.70580287953207,30.31008396865901,5
21,-97.78038427368331,30.229599644379874,5
22,-97.77787091833005,30.275263721370376,5
23,-97.73313926925482,30.28349335474333,5
24,-97.70415296247836,30.23648892604886,5
25,-97.7734528642542,30.237456518722187,5
26,-97.76319731098877,30.264270174296865,5
27,-97.7145547942642,30.313220865171445,5
28,-97.69421587475692,30.28147738904372,5
29,-97.74384297862477,30.309930728122364,5
30,-97.78036001247423,30.29927189185954,5
31,-97.79569785792928,30.2667074611557,5
32,-97.77043680016686,30.296344470613974,5
33,-97.77975785575786,30.230026461911162,5
34,-97.72581145647214,30.23205473447928,5
35,-97.78394783462525,30.30026386575524,5
36,-97.74364026473266,30.296788347268343,5
37,-97.72139557080122,30.247231173481328,5
38,-97.73531578894273,30.27415535089772,5
39,-97.77261047606274,30.27894004826479,5
40,-97.71028560580473,30.30611277373482,5
41,-97.71861252080718,30.27598433087198,5
42,-97.71834004448469,30.26381787660998,5
43,-97.77985470351747,30.26035299480964,5
44,-97.78449638584262,30.262554125765487,5
45,-97.70051536909642,30.283428154445765,5
46,-97.75411784994425,30.30276431412171,5
47,-97.76675283447845,30.268415766496663,5
48,-97.74830884313572,30.25015260728889,5
49,-97.72835072358116,30.249432220372896,5
0,-97.70183982152179,30.313596403190086,6
1,-97.72134052807475,30.298459910802976,6
2,-97.76844775750882,30.29045024750966,6
3,-97.70692453459333,30.22830089619347,6
4,-97.71587008904545,30.271675113901434,6
5,-97.72131743875369,30.25556317994189,6
6,-97.74864201506261,30.237261903189548,6
7,-97.7311880959845,30.235565382848076,6
8,-97.73485198795014,30.276762300389088,6
9,-97.72278297400445,30.243124590779512,6
10,-97.78909442116371,30.310947414135903,6
11,-97.75509336979842,30.278052535039446,6
12,-97.69840528788146,30.297735936759803,6
13,-97.77296054376241,30.25283694797134,6
14,-97.79112456532461,30.311874955299757,6
15,-97.73959234925178,30.251578690152435,6
16,-97.7573033120587,30.273580558555942,6
17,-97.7083722980353,30.248394362213922,6
18,-97.7707378902051,30.314499923888004,6
19,-97.78359222344172,30.248575769938782,6
20,-97.70622556954046,30.30991437118859,6
21,-97.78043031291732,30.229600570487197,6
22,-97.77812533052139,30.275169290736876,6
23,-97.73164028675268,30.28402822821186,6
24,-97.70414145038379,30.236241776801204,6
25,-97.77345736015471,30.237429339153515,6
26,-97.76309385589407,30.264620802139127,6
27,-97.71439845386696,30.313156989708578,6
28,-97.6938082568822,30.28165151629145,6
29,-97.7440465157684,30.309298206418585,6
30,-97.7804602603001,30.299415302438284,6
31,-97.79558281821465,30.266959702879465,6
32,-97.77022079050634,30.29687815500038,6
33,-97.77904936628944,30.229264764314657,6
34,-97.72588781481605,30.231373842731486,6
35,-97.7853489507567,30.29956737702919,6
36,-97.74356262198339,30.29693114110669,6
37,-97.72129071577237,30.247476199135665,6
38,-97.73474327432203,30.27421770566042,6
39,-97.77285555027909,30.279051800441888,6
40,-97.71023124368878,30.30653033751156,6
41,-97.71857939511787,30.275736607086664,6
42,-97.71825044119039,30.264439393210836,6
43,-97.77963539632619,30.260300500281854,6
44,-97.78447830707107,30.26256421842423,6
45,-97.70036241972294,30.28422839541388,6
46,-97.75453306152454,30.30298186534373,6
47,-97.76680416741382,30.268359942200977,6
48,-97.74827481316201,30.24991123706444,6
49,-97.72851253531914,30.248917116294642,6
0,-97.70234512455676,30.313709439894275,7
1,-97.72194056035157,30.299407859645537,7
2,-97.76781370729714,30.2905868613355,7
3,-97.70702591844034,30.22855582358671,7
4,-97.71561993635505,30.272023201676422,7
5,-97.72106338563236,30.25534800112135,7
6,-97.74844633349085,30.23728235960808,7
7,-97.73090030813034,30.23538832156935,7
8,-97.73517381744364,30.27623352226075,7
9,-97.72200425963285,30.243530992832543,7
10,-97.79007072412628,30.31103745199695,7
11,-97.75556055951897,30.278198894134622,7
12,-97.69862502063259,30.2978418254222,7
13,-97.77304560003006,30.251832516893003,7
14,-97.7913898796934,30.311753245209324,7
15,-97.73941306639652,30.25094548222485,7
16,-97.75725876877627,30.27347098351155,7
17,-97.70758079383056,30.248071661243053,7
18,-97.77080407655475,30.314375206724645,7
19,-97.78366178163655,30.248410369957302,7
20,-97.70638487541191,30.309776742379405,7
21,-97.78027638319891,30.22967728626565,7
22,-97.77896285504816,30.2750963189274,7
23,-97.73157162262731,30.284205085159133,7
24,-97.70460296823885,30.2365218697968,7
25,-97.77288773915981,30.23710801909251,7
26,-97.76304415701256,30.265025393881984,7
27,-97.71349801853887,30.31347441248729,7
28,-97.69378238856977,30.28164051919079,7
29,-97.74453762108769,30.30763746294784,7
30,-97.78092606107998,30.29870755506021,7
31,-97.79480971700292,30.267010121918215,7
32,-97.77036623095395,30.29743012615309,7
33,-97.77868451770293,30.229116740495282,7
34,-97.72559709519203,30.231179770946063,7
35,-97.78633941717165,30.29927258486641,7
36,-97.74383491577906,30.296420309004482,7
37,-97.72100945994208,30.247885039599023,7
38,-97.73480973811,30.274056160008392,7
39,-97.7732288142152,30.279369453976706,7
40,-97.70967178246849,30.30747028194329,7
41,-97.7181432548402,30.27556649557509,7
42,-97.71851133236162,30.264514336582465,7
43,-97.77955298032222,30.260312583609615,7
44,-97.78407708709277,30.263450414732056,7
45,-97.70023269338334,30.284327151304716,7
46,-97.75534304083118,30.30424061059672,7
47,-97.76678817203876,30.26840698521246,7
48,-97.74744340161266,30.249526725601473,7
49,-97.72863343455975,30.24875800874578,7
0,-97.70320693088368,30.313785116243732,8
1,-97.72205654500543,30.300273213767372,8
2,-97.76811081615028,30.290849140760628,8
3,-97.7067618356858,30.227073587355125,8
4,-97.71562226675262,30.272025851410763,8
5,-97.72310197529532,30.25601742196471,8
6,-97.74943695398734,30.23710477329789,8
7,-97.73098741456263,30.235334354341884,8
8,-97.73523755212453,30.275633913144258,8
9,-97.72225756090332,30.24355183121879,8
10,-97.79015109151945,30.311049006899307,8
11,-97.7567017246481,30.27844004412358,8
12,-97.69949451579677,30.29827905731285,8
13,-97.7731562938095,30.251163018570303,8
14,-97.79183386080652,30.3113724863024,8
15,-97.73941924667284,30.25112911265208,8
16,-97.75723264212479,30.273369401063015,8
17,-97.70726543118818,30.248110900356235,8
18,-97.77080264138466,30.314495065148577,8
19,-97.78313103433173,30.24887665465318,8
20,-97.70639829368231,30.309962367901708,8
21,-97.77982620710063,30.22974098711241,8
22,-97.77861012757712,30.27483213643876,8
23,-97.7312839507948,30.28432348074826,8
24,-97.70458184999191,30.236337477303753,8
25,-97.7728345718153,30.237058629326654,8
26,-97.76267835374836,30.265564922068904,8
27,-97.71380888195134,30.313534812662837,8
28,-97.693541572937,30.28178421999406,8
29,-97.74432675204379,30.306598540684167,8
30,-97.78119640985301,30.298085052888037,8
31,-97.79500763392701,30.267014974480908,8
32,-97.769720381762,30.297260543389488,8
33,-97.7784469571486,30.227888494049147,8
34,-97.72563954234904,30.231783198822143,8
35,-97.78664857601264,30.29971939915474,8
36,-97.74423824040778,30.295975046383848,8
37,-97.72113057937166,30.247690640197543,8
38,-97.73482318354777,30.274065892720404,8
39,-97.77365267887994,30.2794431389257,8
40,-97.70960727581335,30.30752141695857,8
41,-97.71796326915904,30.275370555803654,8
42,-97.71905772251442,30.264657021191137,8
43,-97.77972192053079,30.260329476106694,8
44,-97.78365994379972,30.2643035699022,8
45,-97.700250838171,30.28446446419984,8
46,-97.75525703735183,30.305268702677726,8
47,-97.76685919962672,30.26802170435746,8
48,-97.74672835723935,30.249475439657918,8
49,-97.72818829154963,30.248791047576496,8
0,-97.7040747000238,30.314386724016014,9
1,-97.72165169665384,30.301073489950447,9
2,-97.7680092247343,30.29109317187548,9
3,-97.70650263413407,30.226612192836754,9
4,-97.71572405892637,30.272553735185472,9
5,-97.72400678828434,30.25606532859146,9
6,-97.75074802466081,30.236786566924675,9
7,-97.73092070120815,30.235345791627907,9
8,-97.73486270716619,30.275403864496038,9
9,-97.72080316552423,30.243420419429846,9
10,-97.78944180237038,30.311451005113046,9
11,-97.75806754503255,30.27918266680155,9
12,-97.69971695527173,30.298731165991615,9
13,-97.77365017943028,30.250308703663034,9
14,-97.79185406550047,30.311380715517238,9
15,-97.73938401917111,30.252065761083,9
16,-97.75720045515888,30.273349420003694,9
17,-97.70720876369619,30.248144283271365,9
18,-97.76992377913744,30.313135980980825,9
19,-97.78360552607437,30.249370533239013,9
20,-97.70582509046814,30.310778817302953,9
21,-97.77940558546653,30.229568086769298,9
22,-97.7783356422711,30.27476486112363,9
23,-97.7309027447519,30.28461328231779,9
24,-97.70451911206746,30.236171085916908,9
25,-97.77291214881167,30.23707776143081,9
26,-97.7625446551383,30.265673159102416,9
27,-97.71482569365396,30.313644851051055,9
28,-97.69431572179646,30.281661645221817,9
29,-97.74424575200693,30.306462738535526,9
30,-97.78144002869567,30.297668728349883,9
31,-97.79485280602478,30.266873999664625,9
32,-97.76928844623897,30.297165189496358,9
33,-97.77743489136672,30.227103686047414,9
34,-97.72545293332115,30.232226201215067,9
35,-97.78719870542011,30.299325051830497,9
36,-97.74518094690858,30.295296411474467,9
37,-97.72184533595208,30.246826294709997,9
38,-97.73466552961406,30.27436481891983,9
39,-97.77400453592841,30.28018914193692,9
40,-97.7103913471564,30.307343853916812,9
41,-97.7176854583236,30.274574399924337,9
42,-97.71891925895505,30.26469180384533,9
43,-97.77937007490489,30.26031616257771,9
44,-97.78403635694912,30.265086396203767,9
45,-97.70021482395252,30.2839766117859,9
46,-97.7552359134697,30.306277634735693,9
47,-97.76650173324535,30.268429577650075,9
48,-97.74589445087314,30.24926837632233,9
49,-97.72783345189903,30.24975512320535,9
0,-97.70328438450969,30.314008417540045,10
1,-97.72145222972333,30.300447620755417,10
2,-97.76807032285672,30.29093801647803,10
3,-97.70621737676694,30.22618506653929,10
4,-97.71554675083574,30.27231141829065,10
5,-97.72399472615615,30.25590875399272,10
6,-97.75115696360879,30.237192265377832,10
7,-97.73138345405918,30.23567283576892,10
8,-97.73469735498416,30.275055620696364,10
9,-97.7203611598104,30.243426948317182,10
10,-97.78943870576474,30.311448918953744,10
11,-97.75862754303161,30.279862399090458,10
12,-97.69934804467852,30.29939380557748,10
13,-97.773098692033,30.251052863236655,10
14,-97.7909760346198,30.310687735809278,10
15,-97.73953771280411,30.2523389128459,10
16,-97.757239346765,30.273511666706654,10
17,-97.7078298073329,30.248406238461232,10
18,-97.76942621315683,30.31225811221018,10
19,-97.7837072957746,30.249412578866252,10
20,-97.7050348093857,30.31120243323747,10
21,-97.77994831399053,30.22964980842716,10
22,-97.77878167671446,30.274897683286778,10
23,-97.73103041715741,30.28473897165054,10
24,-97.704781355378,30.235734870049555,10
25,-97.77288992901971,30.237152115868607,10
26,-97.76316580264509,30.266030964451577,10
27,-97.71518274035083,30.314171089207335,10
28,-97.6943387362725,30.28154798407341,10
29,-97.74436673288902,30.306765845348608,10
30,-97.78135065795034,30.29739876587021,10
31,-97.79566425726566,30.267271180890962,10
32,-97.76839745600437,30.297501772646225,10
33,-97.77700183336603,30.22671074681934,10
34,-97.72538900831073,30.23294377985503,10
35,-97.78669515001825,30.299985389734648,10
36,-97.74712487251522,30.29481604901332,10
37,-97.72183262753366,30.24688445559102,10
38,-97.7344905738246,30.27410435567758,10
39,-97.77409817746624,30.28151836620677,10
40,-97.71022214659702,30.307254375160753,10
41,-97.71762474088129,30.27480114088611,10
42,-97.71909668932275,30.26472463369561,10
43,-97.77887096697064,30.26045123930931,10
44,-97.78379687429869,30.26548994513925,10
45,-97.70020526638636,30.283395066294876,10
46,-97.75532273924128,30.30648584191949,10
47,-97.76616080034009,30.26900271058108,10
48,-97.74505389168333,30.249745363917167,10
49,-97.72797250751833,30.251659035609556,10
0,-97.70216427111112,30.314237935253708,11
1,-97.72162423594429,30.3010217315755,11
2,-97.76841607318006,30.29068751460838,11
3,-97.7049286881142,30.226625263220892,11
4,-97.7155593724135,30.27224553600562,11
5,-97.72485828150374,30.25565600316028,11
6,-97.75097083572986,30.236994128673338,11
7,-97.7326836380813,30.235446699351506,11
8,-97.73479663574457,30.275278262674526,11
9,-97.72003300154219,30.24368665370712,11
10,-97.78907436076696,30.311193332745756,11
11,-97.75873337322872,30.279922429035285,11
12,-97.69983004349893,30.29956173567374,11
13,-97.7730689802396,30.251078317525295,11
14,-97.78986596935486,30.310643051692658,11
15,-97.7397768094419,30.252853621947455,11
16,-97.757017087895,30.273329738370546,11
17,-97.70744448708753,30.24795832439549,11
18,-97.76938928105565,30.31076931516911,11
19,-97.78369160544112,30.249212510247585,11
20,-97.70484768769386,30.31152563948441,11
21,-97.77944441842703,30.22950093010431,11
22,-97.77775457253605,30.27520888876394,11
23,-97.73234181255177,30.284389104081207,11
24,-97.70400046575006,30.235389811365472,11
25,-97.77287659630771,30.237272395022135,11
26,-97.76335108671721,30.265978146448326,11
27,-97.71499854652703,30.315187391210067,11
28,-97.694327489401,30.28152573283539,11
29,-97.74405938164725,30.308105448649656,11
30,-97.78115850121472,30.29772498503987,11
31,-97.79549657355643,30.267614085881302,11
32,-97.76815345594547,30.29732700649056,11
33,-97.77686787401466,30.2266937795659,11
34,-97.72508329359682,30.232222015191276,11
35,-97.78623718108479,30.300461937830722,11
36,-97.74856828989091,30.295640412159432,11
37,-97.7214618058588,30.247695603211977,11
38,-97.73396214400641,30.273905574913755,11
39,-97.77397570682317,30.281593899394018,11
40,-97.7098263885531,30.306763461796432,11
41,-97.71765850768841,30.274830768778433,11
42,-97.72040755186634,30.265160897384295,11
43,-97.77823608178767,30.260785901762386,11
44,-97.78434053250739,30.266035586149663,11
45,-97.70008231575262,30.283001948329165,11
46,-97.75451710014408,30.30546986302256,11
47,-97.766976345554,30.269526396115744,11
48,-97.74535202304791,30.249758496235486,11
49,-97.72842450720692,30.251426056823075,11
0,-97.70188526712471,30.314050258156776,12
1,-97.72228669254885,30.300976913636188,12
2,-97.76880202808086,30.290299413249745,12
3,-97.70378744344372,30.22714534847736,12
4,-97.71604934117408,30.271879474617513,12
5,-97.72542388128866,30.2556622748912,12
6,-97.75096852676701,30.236992213101097,12
7,-97.73376952954698,30.23561482220863,12
8,-97.73555347439236,30.275831168804277,12
9,-97.71959961448033,30.243508726650937,12
10,-97.79006479368296,30.31108409186036,12
11,-97.75905064210356,30.280103412038468,12
12,-97.69984551965007,30.29956002066513,12
13,-97.77335075247952,30.25053635427289,12
14,-97.78893607234662,30.309622375097174,12
15,-97.74056027830704,30.253628267195463,12
16,-97.75621583898378,30.27318192045992,12
17,-97.70799032989758,30.24819806323655,12
18,-97.76903885930902,30.30986204476342,12
19,-97.78370544008132,30.248889219277455,12
20,-97.70567837413121,30.3123233749954,12
21,-97.77879946563777,30.228678984381062,12
22,-97.77697996852342,30.277172255468553,12
23,-97.73246541760444,30.283608396628875,12
24,-97.7038841949666,30.23504213451928,12
25,-97.77186184509388,30.237222967076097,12
26,-97.763348902127,30.26598308225212,12
27,-97.71480859768066,30.31508351158963,12
28,-97.69432409713203,30.28095153032489,12
29,-97.7438915764204,30.30909455822569,12
30,-97.78134379149928,30.29751986621754,12
31,-97.79550249874019,30.26760744315979,12
32,-97.76712727447574,30.297878526412266,12
33,-97.77709599180729,30.226655867993546,12
34,-97.72516378229285,30.23211843955471,12
35,-97.78655685918314,30.29984459240837,12
36,-97.75051483938572,30.294692667731088,12
37,-97.72146257069582,30.247785575009132,12
38,-97.73357413064151,30.273885537709262,12
39,-97.7737274383909,30.28198608416245,12
40,-97.70925554200149,30.305798340474052,12
41,-97.71746782836537,30.274149711181867,12
42,-97.72033637001093,30.265959512822807,12
43,-97.77795830740214,30.260940597540806,12
44,-97.78436786305417,30.266197391996634,12
45,-97.70017857453644,30.28251169438741,12
46,-97.75479294816388,30.305458416660848,12
47,-97.76673395664037,30.269740376650198,12
48,-97.74592832225598,30.24952583378706,12
49,-97.72864586880405,30.251422443111956,12
0,-97.70191925155567,30.314070223557184,13
1,-97.72179055424768,30.300785920705998,13
2,-97.76916498988767,30.29072737175736,13
3,-97.70363220899937,30.22693600582096,13
4,-97.71617327815984,30.271788187913245,13
5,-97.72569006371282,30.255111030235714,13
6,-97.75116348514182,30.237046943103703,13
7,-97.73461930015485,30.2352552452559,13
8,-97.73562426477683,30.276353750931115,13
9,-97.71959078043862,30.243504102120774,13
10,-97.7915024066426,30.31067252104401,13
11,-97.75918597681373,30.280070827163236,13
12,-97.69981097866761,30.29958016997176,13
13,-97.7739039158651,30.249623089364206,13
14,-97.7889281206615,30.30965376899548,13
